,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,IsArrDelayed,IsDepDelayed
6764,1990,1,24,3,1421.0,1420,1545.0,1545,US,39,,84.0,85.0,,0.0,1.0,PSP,SFO,421.0,,,0,,0,,,,,,NO,YES
38154,2006,1,11,3,1915.0,1915,2021.0,2027,US,120,N112UW,66.0,72.0,51.0,-6.0,0.0,CLT,DCA,331.0,6.0,9.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
8794,1991,1,19,6,2149.0,2145,2303.0,2307,US,127,,74.0,82.0,,-4.0,4.0,PIT,PVD,467.0,,,0,,0,,,,,,NO,YES
3668,1988,1,18,1,750.0,745,803.0,804,PS,1457,,73.0,79.0,,-1.0,5.0,PHX,LAX,370.0,,,0,,0,,,,,,NO,YES
2165,1988,1,6,3,2034.0,2031,2142.0,2142,PI,945,,68.0,71.0,,0.0,3.0,SYR,DCA,298.0,,,0,,0,,,,,,NO,YES
38537,2006,1,11,3,1108.0,1105,1303.0,1242,US,1675,N812MD,115.0,97.0,79.0,21.0,3.0,IND,PHL,587.0,4.0,32.0,0,,0,0.0,0.0,21.0,0.0,0.0,YES,YES
33060,2003,1,11,6,1358.0,1400,1717.0,1732,UA,1066,N927UA,139.0,152.0,124.0,-15.0,-2.0,SJC,DEN,948.0,6.0,9.0,0,,0,,,,,,NO,NO
13219,1993,1,6,3,1637.0,1635,1725.0,1733,US,96,,48.0,58.0,,-8.0,2.0,PIT,DCA,205.0,,,0,,0,,,,,,NO,YES
32424,2003,1,19,7,1537.0,1545,1717.0,1731,UA,1044,N929UA,100.0,106.0,84.0,-14.0,-8.0,BOI,DEN,649.0,9.0,7.0,0,,0,,,,,,NO,NO
37113,2005,1,20,4,1303.0,1300,1449.0,1443,UA,580,N375UA,106.0,103.0,76.0,6.0,3.0,SFO,PDX,550.0,4.0,26.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,YES
4594,1989,1,7,6,2329.0,2330,927.0,852,UA,200,,418.0,382.0,,35.0,-1.0,HNL,DEN,3365.0,,,0,,0,,,,,,YES,NO
39439,2006,1,12,4,1046.0,1053,1259.0,1318,US,613,N833AW,253.0,265.0,216.0,-19.0,-7.0,ATL,PHX,1587.0,14.0,23.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
11423,1992,1,4,6,1647.0,1645,1806.0,1805,US,82,,79.0,80.0,,1.0,2.0,PIT,LGA,335.0,,,0,,0,,,,,,YES,YES
20835,1997,1,15,3,1511.0,1511,1733.0,1729,HP,2544,N160AW,82.0,78.0,66.0,4.0,0.0,BUR,PHX,369.0,5.0,11.0,0,,0,,,,,,YES,NO
5757,1989,1,10,2,1708.0,1700,1914.0,1911,UA,232,,66.0,71.0,,3.0,8.0,ORD,DTW,235.0,,,0,,0,,,,,,YES,YES
25290,1999,1,30,6,1027.0,1028,1255.0,1249,US,1464,N703UW,148.0,141.0,128.0,6.0,-1.0,TPA,PHL,920.0,7.0,13.0,0,,0,,,,,,YES,NO
21189,1997,1,6,1,1332.0,1325,1540.0,1540,HP,2261,N164AW,248.0,255.0,235.0,0.0,7.0,CMH,PHX,1671.0,6.0,7.0,0,,0,,,,,,NO,YES
10469,1992,1,26,7,904.0,905,1118.0,1126,US,61,,134.0,141.0,,-8.0,-1.0,BWI,MCO,787.0,,,0,,0,,,,,,NO,NO
1758,1987,10,27,2,709.0,653,823.0,755,PS,1541,,74.0,62.0,,28.0,16.0,BUR,SJC,296.0,,,0,,0,,,,,,YES,YES
18585,1996,1,10,3,1400.0,1400,1606.0,1615,WN,441,N671,66.0,75.0,56.0,-9.0,0.0,BUR,PHX,369.0,3.0,7.0,0,,0,,,,,,NO,NO
41540,2007,1,2,2,936.0,930,1234.0,1210,WN,1247,N356,118.0,100.0,105.0,24.0,6.0,LAX,ABQ,677.0,4.0,9.0,0,,0,6.0,0.0,18.0,0.0,0.0,YES,YES
33117,2003,1,12,7,608.0,609,928.0,920,UA,1068,N812UA,140.0,131.0,104.0,8.0,-1.0,GEG,DEN,836.0,5.0,31.0,0,,0,,,,,,YES,NO
22544,1998,1,30,5,1100.0,1055,1304.0,1310,WN,1488,N349,64.0,75.0,55.0,-6.0,5.0,BUR,PHX,369.0,4.0,5.0,0,,0,,,,,,NO,YES
30615,2002,1,25,5,1256.0,1300,1353.0,1359,US,752,N584äâ,57.0,59.0,40.0,-6.0,-4.0,SAV,CLT,213.0,5.0,12.0,0,,0,,,,,,NO,NO
10505,1992,1,6,1,2021.0,2020,2203.0,2149,US,62,,102.0,89.0,,14.0,1.0,CLT,PHL,448.0,,,0,,0,,,,,,YES,YES
14690,1994,1,10,1,1825.0,1825,1902.0,1907,US,245,,37.0,42.0,,-5.0,0.0,CLE,PIT,105.0,,,0,,0,,,,,,NO,NO
8067,1991,1,14,1,1319.0,1320,1446.0,1425,US,114,,87.0,65.0,,21.0,-1.0,PIT,SWF,328.0,,,0,,0,,,,,,YES,NO
10920,1992,1,26,7,848.0,840,1119.0,1106,US,71,,331.0,326.0,,13.0,8.0,PIT,LAX,2136.0,,,0,,0,,,,,,YES,YES
19035,1996,1,4,4,1758.0,1719,1953.0,1858,HP,835,N302AW,115.0,99.0,91.0,55.0,39.0,COS,PHX,551.0,7.0,17.0,0,,0,,,,,,YES,YES
20591,1997,1,18,6,1415.0,1415,1528.0,1535,WN,743,N103,133.0,140.0,125.0,-7.0,0.0,AUS,PHX,872.0,2.0,6.0,0,,0,,,,,,NO,NO
39410,2006,1,11,3,1006.0,1015,1215.0,1241,US,778,N186UW,129.0,146.0,111.0,-26.0,-9.0,TPA,PHL,920.0,10.0,8.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
16413,1995,1,3,2,1555.0,1541,1826.0,1813,US,888,N519AU,151.0,152.0,129.0,13.0,14.0,PBI,PHL,951.0,13.0,9.0,0,,0,,,,,,YES,YES
30532,2002,1,25,5,1555.0,1600,1652.0,1656,US,751,N706äæ,57.0,56.0,40.0,-4.0,-5.0,DCA,PHL,119.0,7.0,10.0,0,,0,,,,,,NO,NO
16597,1995,1,5,4,819.0,815,926.0,920,US,678,N372US,67.0,65.0,45.0,6.0,4.0,PIT,PHL,267.0,6.0,16.0,0,,0,,,,,,YES,YES
31780,2002,1,13,7,1859.0,1855,1949.0,2003,US,799,N340äâ,110.0,128.0,95.0,-14.0,4.0,CLT,STL,575.0,4.0,11.0,0,,0,,,,,,NO,YES
27580,2000,1,31,1,1138.0,1142,1329.0,1339,HP,2471,N169AW,111.0,117.0,92.0,-10.0,-4.0,DEN,PHX,602.0,7.0,12.0,0,,0,,,,,,NO,NO
43059,2008,1,3,4,,1855,,2020,WN,3586,,,85.0,,,,OAK,SAN,446.0,,,1,A,0,,,,,,YES,YES
26719,2000,1,6,4,1525.0,1525,1740.0,1740,WN,506,N627,75.0,75.0,64.0,0.0,0.0,BUR,PHX,369.0,3.0,8.0,0,,0,,,,,,NO,NO
42268,2008,1,3,4,919.0,830,1132.0,1050,WN,643,N756SA,73.0,80.0,55.0,42.0,49.0,LAS,SLC,368.0,4.0,14.0,0,,0,3.0,0.0,0.0,0.0,39.0,YES,YES
19852,1996,1,12,5,2044.0,0,2215.0,0,AA,1397,N450AA,151.0,152.0,117.0,21.0,22.0,DFW,PHX,868.0,5.0,29.0,0,,0,,,,,,YES,YES
29250,2001,1,7,7,905.0,910,943.0,951,US,425,N864äâ,98.0,101.0,79.0,-8.0,-5.0,PIT,BNA,462.0,5.0,14.0,0,,0,,,,,,NO,NO
11766,1992,1,11,6,851.0,850,1246.0,1240,US,88,,175.0,170.0,,6.0,1.0,DFW,PHL,1302.0,,,0,,0,,,,,,YES,YES
7499,1990,1,22,1,940.0,935,1123.0,1109,US,53,,283.0,274.0,,14.0,5.0,IND,LAX,1814.0,,,0,,0,,,,,,YES,YES
37971,2005,1,3,1,757.0,800,910.0,905,UA,605,N426UA,133.0,125.0,111.0,5.0,-3.0,DCA,ORD,612.0,9.0,13.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,NO
7696,1990,1,24,3,1324.0,1320,1433.0,1449,US,56,,69.0,89.0,,-16.0,4.0,PIT,ISP,375.0,,,0,,0,,,,,,NO,YES
8031,1991,1,5,6,1202.0,1200,1307.0,1243,US,114,,65.0,43.0,,24.0,2.0,CLE,PIT,105.0,,,0,,0,,,,,,YES,YES
29740,2001,1,18,4,1751.0,1745,1831.0,1837,US,437,N808äâ,40.0,52.0,28.0,-6.0,6.0,CLT,CHS,168.0,3.0,9.0,0,,0,,,,,,NO,YES
35860,2004,1,7,3,805.0,814,922.0,930,UA,510,N322UA,77.0,76.0,55.0,-8.0,-9.0,ABQ,DEN,349.0,8.0,14.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
21810,1997,1,20,1,1223.0,1125,1401.0,1313,UA,419,N579UA,98.0,108.0,84.0,48.0,58.0,DEN,PHX,602.0,3.0,11.0,0,,0,,,,,,YES,YES
2724,1988,1,7,4,1003.0,1000,1102.0,1103,PI,962,,59.0,63.0,,-1.0,3.0,BWI,SYR,273.0,,,0,,0,,,,,,NO,YES
42658,2008,1,3,4,2238.0,1945,8.0,2125,WN,313,N374SW,90.0,100.0,81.0,163.0,173.0,MDW,BHM,570.0,3.0,6.0,0,,0,22.0,0.0,0.0,0.0,141.0,YES,YES
16109,1995,1,5,4,1815.0,1815,2106.0,2100,US,111,N244US,111.0,105.0,91.0,6.0,0.0,ORD,PHL,678.0,3.0,17.0,0,,0,,,,,,YES,NO
5002,1989,1,2,1,1558.0,1600,1920.0,1907,UA,210,,142.0,127.0,,13.0,-2.0,LAX,DEN,862.0,,,0,,0,,,,,,YES,NO
31394,2002,1,9,3,1751.0,1755,1956.0,2012,US,781,N424äâ,125.0,137.0,108.0,-16.0,-4.0,PIT,MCO,834.0,2.0,15.0,0,,0,,,,,,NO,NO
25609,1999,1,22,5,2355.0,2130,100.0,2240,WN,525,N523,65.0,70.0,59.0,140.0,145.0,ABQ,PHX,328.0,2.0,4.0,0,,0,,,,,,YES,YES
35597,2004,1,27,2,1649.0,1620,1751.0,1725,UA,501,N306UA,122.0,125.0,95.0,26.0,29.0,ATL,ORD,606.0,6.0,21.0,0,,0,0.0,0.0,25.0,0.0,1.0,YES,YES
38333,2006,1,11,3,1442.0,1445,1601.0,1607,US,2038,N752UW,79.0,82.0,66.0,-6.0,-3.0,DCA,BOS,399.0,3.0,10.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
38923,2006,1,11,3,2136.0,2020,5.0,2319,US,955,N108UW,149.0,179.0,137.0,46.0,76.0,PHL,FLL,992.0,3.0,9.0,0,,0,3.0,19.0,0.0,0.0,24.0,YES,YES
20384,1997,1,23,4,835.0,830,1043.0,1047,HP,2020,N637AW,248.0,257.0,225.0,-4.0,5.0,ATL,PHX,1587.0,5.0,18.0,0,,0,,,,,,NO,YES
7667,1990,1,25,4,1427.0,1425,1447.0,1452,US,55,,80.0,87.0,,-5.0,2.0,TUS,LAX,451.0,,,0,,0,,,,,,NO,YES
18113,1996,1,27,6,851.0,845,1132.0,1035,DL,989,N684DA,281.0,230.0,247.0,57.0,6.0,ATL,PHX,1587.0,6.0,28.0,0,,0,,,,,,YES,YES
18693,1996,1,29,1,1135.0,1100,1351.0,1315,WN,1488,N306,76.0,75.0,61.0,36.0,35.0,BUR,PHX,369.0,4.0,11.0,0,,0,,,,,,YES,YES
19856,1996,1,16,2,2138.0,0,2308.0,0,AA,1397,N455AA,150.0,152.0,129.0,74.0,76.0,DFW,PHX,868.0,5.0,16.0,0,,0,,,,,,YES,YES
38988,2006,1,11,3,2326.0,2040,28.0,2215,US,1648,N822MD,62.0,95.0,51.0,133.0,166.0,PHL,PWM,365.0,3.0,8.0,0,,0,0.0,0.0,0.0,0.0,133.0,YES,YES
1486,1987,10,1,4,1135.0,1130,1254.0,1234,PS,1524,,79.0,64.0,,20.0,5.0,SFO,BUR,326.0,,,0,,0,,,,,,YES,YES
25332,1999,1,10,7,1415.0,1244,1622.0,1505,US,1984,N600AU,127.0,141.0,107.0,77.0,91.0,TPA,PHL,920.0,7.0,13.0,0,,0,,,,,,YES,YES
10196,1992,1,12,7,1255.0,1255,1519.0,1516,US,57,,204.0,201.0,,3.0,0.0,PIT,IAH,1117.0,,,0,,0,,,,,,YES,NO
37923,2005,1,3,1,650.0,700,820.0,802,UA,603,N431UA,150.0,122.0,123.0,18.0,-10.0,DCA,ORD,612.0,16.0,11.0,0,,0,0.0,0.0,18.0,0.0,0.0,YES,NO
13016,1993,1,14,4,800.0,700,900.0,803,US,92,,60.0,63.0,,57.0,60.0,EWR,BOS,200.0,,,0,,0,,,,,,YES,YES
13633,1993,1,11,1,1233.0,1215,1341.0,1325,US,105,,68.0,70.0,,16.0,18.0,ROC,PHL,257.0,,,0,,0,,,,,,YES,YES
27837,2000,1,17,1,1119.0,1124,1301.0,1314,UA,2759,N376UA,102.0,110.0,88.0,-13.0,-5.0,DEN,PHX,602.0,3.0,11.0,0,,0,,,,,,NO,NO
15462,1994,1,1,6,905.0,905,1211.0,1220,US,263,,186.0,195.0,,-9.0,0.0,LGA,MIA,1097.0,,,0,,0,,,,,,NO,NO
28026,2001,1,26,5,937.0,940,1046.0,1054,US,376,N375äâ,69.0,74.0,54.0,-8.0,-3.0,PHL,MHT,290.0,4.0,11.0,0,,0,,,,,,NO,NO
43399,2008,1,3,4,1908.0,1900,2223.0,2230,WN,84,N669SW,135.0,150.0,122.0,-7.0,8.0,PHX,MCI,1044.0,4.0,9.0,0,,0,,,,,,NO,YES
2902,1988,1,18,1,2037.0,2033,2135.0,2139,PS,1410,,58.0,66.0,,-4.0,4.0,SJC,LAX,308.0,,,0,,0,,,,,,NO,YES
10200,1992,1,16,4,1254.0,1255,1501.0,1516,US,57,,187.0,201.0,,-15.0,-1.0,PIT,IAH,1117.0,,,0,,0,,,,,,NO,NO
17379,1995,1,18,3,,1150,,1256,US,1093,UNKNOW,,66.0,74.0,,,ROC,PHL,257.0,5.0,8.0,1,,0,,,,,,YES,YES
20678,1997,1,13,1,1528.0,1520,1828.0,1805,WN,1364,N319,240.0,225.0,226.0,23.0,8.0,BNA,PHX,1448.0,4.0,10.0,0,,0,,,,,,YES,YES
37612,2005,1,10,1,1523.0,1525,1753.0,1753,UA,594,N326UA,90.0,88.0,69.0,0.0,-2.0,DEN,OKC,495.0,6.0,15.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
7584,1990,1,2,2,734.0,720,844.0,852,US,55,,70.0,92.0,,-8.0,14.0,LGA,PIT,335.0,,,0,,0,,,,,,NO,YES
9039,1991,1,9,3,1221.0,1200,1317.0,1300,US,132,,56.0,60.0,,17.0,21.0,EWR,BOS,200.0,,,0,,0,,,,,,YES,YES
36873,2005,1,30,7,1929.0,1930,2213.0,2225,UA,572,N369UA,104.0,115.0,92.0,-12.0,-1.0,DEN,MSP,680.0,4.0,8.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
16030,1995,1,15,7,1906.0,1900,2226.0,2154,UA,1746,N9039U,140.0,114.0,100.0,32.0,6.0,ORD,PHL,678.0,7.0,33.0,0,,0,,,,,,YES,YES
40684,2007,1,2,2,1632.0,1610,1932.0,1940,WN,192,N799,360.0,390.0,323.0,-8.0,22.0,BWI,OAK,2446.0,29.0,8.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
36284,2005,1,13,4,1917.0,1905,2133.0,2126,UA,550,N811UA,136.0,141.0,118.0,7.0,12.0,LAX,PDX,834.0,4.0,14.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,YES
33459,2003,1,16,4,1057.0,1100,1227.0,1229,UA,1076,N836UA,90.0,89.0,70.0,-2.0,-3.0,MCI,ORD,403.0,7.0,13.0,0,,0,,,,,,NO,NO
5742,1989,1,26,4,1302.0,1245,1615.0,1555,UA,232,,133.0,130.0,,20.0,17.0,DEN,ORD,888.0,,,0,,0,,,,,,YES,YES
1845,1987,10,1,4,631.0,630,724.0,723,PS,1546,,53.0,53.0,,1.0,1.0,SJC,BUR,296.0,,,0,,0,,,,,,YES,YES
6998,1990,1,23,2,1854.0,1850,1951.0,1948,US,42,,57.0,58.0,,3.0,4.0,EWR,SYR,194.0,,,0,,0,,,,,,YES,YES
31883,2002,1,23,3,1820.0,1750,2055.0,2037,US,803,N613Aä,155.0,167.0,136.0,18.0,30.0,PHL,FLL,992.0,4.0,15.0,0,,0,,,,,,YES,YES
40728,2007,1,2,2,1509.0,1500,1742.0,1755,WN,499,N254,273.0,295.0,256.0,-13.0,9.0,BWI,SLC,1864.0,3.0,14.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
3801,1988,1,9,6,840.0,840,952.0,954,PS,1470,,72.0,74.0,,-2.0,0.0,OAK,SAN,446.0,,,0,,0,,,,,,NO,NO
16317,1995,1,31,2,1646.0,1645,1738.0,1742,US,2489,N963VJ,52.0,57.0,43.0,-4.0,1.0,ORF,PHL,211.0,4.0,5.0,0,,0,,,,,,NO,YES
35656,2004,1,13,2,1805.0,1815,2126.0,2129,UA,504,N363UA,141.0,134.0,114.0,-3.0,-10.0,LAX,DEN,862.0,6.0,21.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
11893,1992,1,9,4,659.0,700,752.0,800,US,92,,53.0,60.0,,-8.0,-1.0,EWR,BOS,200.0,,,0,,0,,,,,,NO,NO
17983,1995,1,7,6,711.0,645,832.0,745,US,385,N506AU,81.0,60.0,64.0,47.0,26.0,SYR,PHL,228.0,3.0,14.0,0,,0,,,,,,YES,YES
7847,1990,1,30,2,2158.0,2155,2310.0,2309,US,58,,72.0,74.0,,1.0,3.0,PIT,EWR,319.0,,,0,,0,,,,,,YES,YES
19743,1996,1,27,6,2155.0,0,2310.0,0,AA,503,N550AA,135.0,147.0,125.0,-13.0,-1.0,DFW,PHX,868.0,2.0,8.0,0,,0,,,,,,NO,NO
39081,2006,1,11,3,1310.0,1315,1640.0,1652,US,273,N647AW,150.0,157.0,130.0,-12.0,-5.0,PHX,IAH,1009.0,6.0,14.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
2638,1988,1,2,6,831.0,835,931.0,924,PI,960,,60.0,49.0,,7.0,-4.0,ORF,BWI,159.0,,,0,,0,,,,,,YES,NO
5829,1989,1,25,3,1730.0,1457,2046.0,1814,UA,234,,136.0,137.0,,152.0,153.0,DEN,ORD,888.0,,,0,,0,,,,,,YES,YES
31685,2002,1,15,2,554.0,600,840.0,845,US,796,N724äæ,106.0,105.0,83.0,-5.0,-6.0,MSY,CLT,651.0,4.0,19.0,0,,0,,,,,,NO,NO
8246,1991,1,8,2,659.0,700,850.0,855,US,119,,111.0,115.0,,-5.0,-1.0,BWI,IND,515.0,,,0,,0,,,,,,NO,NO
30916,2002,1,10,4,2151.0,2100,2313.0,2236,US,761,N705äæ,142.0,156.0,129.0,37.0,51.0,CLT,MCI,809.0,5.0,8.0,0,,0,,,,,,YES,YES
3637,1988,1,2,6,700.0,700,809.0,809,PS,1455,,69.0,69.0,,0.0,0.0,BUR,OAK,325.0,,,0,,0,,,,,,NO,NO
32736,2003,1,22,3,2007.0,2010,2133.0,2132,UA,1059,N932UA,146.0,142.0,122.0,1.0,-3.0,DEN,RNO,804.0,6.0,18.0,0,,0,,,,,,YES,NO
26908,2000,1,28,5,732.0,730,1031.0,1033,HP,241,N909AW,299.0,303.0,283.0,-2.0,2.0,BWI,PHX,1999.0,3.0,13.0,0,,0,,,,,,NO,YES
30072,2002,1,12,6,930.0,935,1113.0,1118,US,728,N420äâ,103.0,103.0,79.0,-5.0,-5.0,CLT,BUF,546.0,4.0,20.0,0,,0,,,,,,NO,NO
1821,1987,10,7,3,,745,,834,PS,1546,,,49.0,,,,BUR,LAS,223.0,,,1,,0,,,,,,YES,YES
1629,1987,10,15,4,1900.0,1900,2007.0,2008,PS,1528,,67.0,68.0,,-1.0,0.0,SFO,LAX,337.0,,,0,,0,,,,,,NO,NO
24577,1999,1,4,1,1830.0,1836,2121.0,2138,AA,732,N5DNAA,231.0,242.0,204.0,-17.0,-6.0,SJU,PHL,1576.0,4.0,23.0,0,,0,,,,,,NO,NO
7143,1990,1,20,6,1248.0,1245,1341.0,1344,US,45,,53.0,59.0,,-3.0,3.0,DCA,PIT,205.0,,,0,,0,,,,,,NO,YES
2597,1988,1,18,1,1119.0,1002,1234.0,1116,PI,960,,75.0,74.0,,78.0,77.0,BWI,BDL,283.0,,,0,,0,,,,,,YES,YES
7725,1990,1,23,2,1137.0,1135,1251.0,1245,US,56,,74.0,70.0,,6.0,2.0,TYS,PIT,382.0,,,0,,0,,,,,,YES,YES
30719,2002,1,5,6,1005.0,1010,1311.0,1315,US,756,N520Aä,126.0,125.0,101.0,-4.0,-5.0,MCI,PIT,773.0,4.0,21.0,0,,0,,,,,,NO,NO
37077,2005,1,20,4,1709.0,1711,1857.0,1902,UA,579,N541UA,168.0,171.0,152.0,-5.0,-2.0,DEN,SEA,1024.0,4.0,12.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
13044,1993,1,15,5,711.0,710,853.0,854,US,93,,102.0,104.0,,-1.0,1.0,BWI,IND,515.0,,,0,,0,,,,,,NO,YES
37232,2005,1,23,7,,1005,,1551,UA,584,000000,,226.0,,,,DEN,BOS,1754.0,0.0,0.0,1,B,0,0.0,0.0,0.0,0.0,0.0,YES,YES
5650,1989,1,28,6,,1550,,1616,UA,227,,,86.0,,,,OMA,DEN,472.0,,,1,,0,,,,,,YES,YES
30049,2002,1,15,2,758.0,755,1034.0,1037,US,726,N730äæ,96.0,102.0,78.0,-3.0,3.0,STL,PIT,553.0,5.0,13.0,0,,0,,,,,,NO,YES
39024,2006,1,11,3,1247.0,1247,1818.0,1812,US,612,N605AW,211.0,205.0,192.0,6.0,0.0,PHX,ATL,1587.0,8.0,11.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,NO
9336,1991,1,20,7,1943.0,1945,2103.0,2108,US,137,,80.0,83.0,,-5.0,-2.0,PWM,PHL,365.0,,,0,,0,,,,,,NO,NO
3775,1988,1,22,5,1155.0,1155,1256.0,1252,PS,1467,,61.0,57.0,,4.0,0.0,LAS,SAN,258.0,,,0,,0,,,,,,YES,NO
17201,1995,1,19,4,1445.0,1430,1539.0,1527,US,159,N257AU,54.0,57.0,35.0,12.0,15.0,RIC,PHL,198.0,4.0,15.0,0,,0,,,,,,YES,YES
37070,2005,1,13,4,1840.0,1711,2039.0,1902,UA,579,N567UA,179.0,171.0,165.0,97.0,89.0,DEN,SEA,1024.0,4.0,10.0,0,,0,0.0,0.0,8.0,0.0,89.0,YES,YES
29004,2001,1,31,3,2210.0,2215,2259.0,2315,US,416,N392äâ,49.0,60.0,34.0,-16.0,-5.0,PIT,IAD,183.0,5.0,10.0,0,,0,,,,,,NO,NO
8091,1991,1,7,1,1405.0,1405,1510.0,1516,US,115,,65.0,71.0,,-6.0,0.0,BUF,JFK,301.0,,,0,,0,,,,,,NO,NO
24324,1999,1,25,1,855.0,855,1635.0,1644,US,104,N702UW,280.0,289.0,259.0,-9.0,0.0,SEA,PHL,2378.0,7.0,14.0,0,,0,,,,,,NO,NO
6990,1990,1,14,7,1850.0,1850,1946.0,1948,US,42,,56.0,58.0,,-2.0,0.0,EWR,SYR,194.0,,,0,,0,,,,,,NO,NO
36128,2005,1,13,4,1932.0,1810,2112.0,2005,UA,545,N304UA,160.0,175.0,147.0,67.0,82.0,BOS,ORD,867.0,4.0,9.0,0,,0,0.0,0.0,27.0,0.0,40.0,YES,YES
573,1987,10,9,5,1947.0,1945,2105.0,2101,PS,1484,,78.0,76.0,,4.0,2.0,SFO,SAN,447.0,,,0,,0,,,,,,YES,YES
28350,2001,1,15,1,2023.0,2005,2157.0,2138,US,391,N829äâ,94.0,93.0,63.0,19.0,18.0,BOS,ROC,343.0,8.0,23.0,0,,0,,,,,,YES,YES
10039,1992,1,16,4,939.0,940,1113.0,1120,US,53,,274.0,280.0,,-7.0,-1.0,IND,LAX,1814.0,,,0,,0,,,,,,NO,NO
22142,1998,1,20,2,1430.0,1430,1705.0,1725,WN,1219,N504,215.0,235.0,202.0,-20.0,0.0,BNA,PHX,1448.0,2.0,11.0,0,,0,,,,,,NO,NO
15817,1994,1,4,2,,1835,,1912,US,275,,,37.0,,,,ERI,PIT,109.0,,,1,,0,,,,,,YES,YES
8738,1991,1,22,2,837.0,840,921.0,927,US,126,,44.0,47.0,,-6.0,-3.0,TLH,MCO,227.0,,,0,,0,,,,,,NO,NO
3435,1988,1,24,7,900.0,855,957.0,1000,PS,1443,,57.0,65.0,,-3.0,5.0,BUR,SJC,296.0,,,0,,0,,,,,,NO,YES
36346,2005,1,9,7,1031.0,1042,1111.0,1105,UA,553,N301UA,100.0,83.0,64.0,6.0,-11.0,DAY,ORD,240.0,10.0,26.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,NO
37803,2005,1,1,6,1955.0,1925,2219.0,2155,UA,600,N321UA,84.0,90.0,70.0,24.0,30.0,DEN,TUL,541.0,2.0,12.0,0,,0,0.0,19.0,0.0,0.0,5.0,YES,YES
13709,1993,1,27,3,2229.0,2230,2350.0,2331,US,106,,81.0,61.0,,19.0,-1.0,LAS,LAX,236.0,,,0,,0,,,,,,YES,NO
29553,2001,1,9,2,1904.0,1910,2007.0,2014,US,433,N828äâ,63.0,64.0,49.0,-7.0,-6.0,AVP,PIT,243.0,5.0,9.0,0,,0,,,,,,NO,NO
22588,1998,1,17,6,745.0,745,1045.0,1050,HP,2640,N638AW,300.0,305.0,276.0,-5.0,0.0,BWI,PHX,1999.0,5.0,19.0,0,,0,,,,,,NO,NO
27915,2000,1,2,7,1531.0,1530,1712.0,1717,UA,2767,N929UA,101.0,107.0,90.0,-5.0,1.0,DEN,PHX,602.0,1.0,10.0,0,,0,,,,,,NO,YES
1941,1987,10,27,2,836.0,825,943.0,928,PS,1548,,67.0,63.0,,15.0,11.0,SMF,BUR,358.0,,,0,,0,,,,,,YES,YES
22799,1998,1,11,7,828.0,830,1115.0,1054,HP,860,N308AW,287.0,264.0,272.0,21.0,-2.0,CMH,PHX,1671.0,3.0,12.0,0,,0,,,,,,YES,NO
10000,1992,1,7,2,640.0,640,851.0,853,US,53,,131.0,133.0,,-2.0,0.0,EWR,IND,644.0,,,0,,0,,,,,,NO,NO
42936,2008,1,3,4,1740.0,1645,1948.0,1855,WN,714,N305SW,128.0,130.0,115.0,53.0,55.0,MSY,MDW,825.0,7.0,6.0,0,,0,8.0,0.0,0.0,0.0,45.0,YES,YES
273,1987,10,7,3,645.0,645,814.0,803,PS,1468,,89.0,78.0,,11.0,0.0,SFO,SAN,447.0,,,0,,0,,,,,,YES,NO
35267,2004,1,17,6,1439.0,1344,1540.0,1409,UA,493,N379UA,121.0,85.0,55.0,91.0,55.0,CMH,ORD,296.0,4.0,62.0,0,,0,0.0,0.0,90.0,0.0,1.0,YES,YES
18603,1996,1,28,7,1400.0,1400,1612.0,1615,WN,441,N327,72.0,75.0,62.0,-3.0,0.0,BUR,PHX,369.0,4.0,6.0,0,,0,,,,,,NO,NO
31893,2002,1,2,3,1752.0,1730,1844.0,1820,US,804,N426äâ,52.0,50.0,36.0,24.0,22.0,RDU,CLT,130.0,8.0,8.0,0,,0,,,,,,YES,YES
