Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,IsArrDelayed,IsDepDelayed
1995,1,16,1,1914,1915,2140,2157,AA,704,N708AA,206,222,189,-17,-1,SJU,PHL,1576,6,11,0,,0,,,,,,NO,NO
2003,1,19,7,1931,1935,2210,2212,UA,1069,N425UA,219,217,206,-2,-4,ORD,BOI,1437,3,10,0,,0,,,,,,NO,NO
1988,1,24,7,2051,2052,2159,2152,PI,950,,68,60,,7,-1,BWI,BGM,212,,,0,,0,,,,,,YES,NO
2000,1,21,5,2116,2055,2317,2300,WN,1389,N523,61,65,51,17,21,BUR,PHX,369,5,5,0,,0,,,,,,YES,YES
1990,1,18,4,1440,1440,1731,1727,US,45,,291,287,,4,0,PIT,PHX,1813,,,0,,0,,,,,,YES,NO
2006,1,11,3,1116,1117,1245,1253,US,457,N815AW,89,96,71,-8,-1,PHX,SLC,507,4,14,0,,0,0,0,0,0,0,NO,NO
1995,1,9,1,1110,1111,1217,1224,US,2451,N979VJ,67,73,57,-7,-1,RDU,PHL,336,4,6,0,,0,,,,,,NO,NO
1996,1,18,4,1447,1442,1624,1629,UA,569,N7275U,97,107,78,-5,5,DEN,PHX,602,5,14,0,,0,,,,,,NO,YES
2005,1,8,6,916,805,1025,910,UA,559,N922UA,129,125,101,75,71,MDT,ORD,594,16,12,0,,0,71,0,4,0,0,YES,YES
1994,1,25,2,835,830,1012,1001,US,243,,157,151,,11,5,PHL,STL,813,,,0,,0,,,,,,YES,YES
2006,1,11,3,718,717,1010,1028,US,654,N904AW,292,311,257,-18,1,MCO,PHX,1848,25,10,0,,0,0,0,0,0,0,NO,YES
2006,1,12,4,1558,1555,1746,1746,US,1417,N188UW,108,111,83,0,3,CLT,PBI,590,6,19,0,,0,0,0,0,0,0,NO,YES
1990,1,13,6,1426,1425,1453,1452,US,55,,87,87,,1,1,TUS,LAX,451,,,0,,0,,,,,,YES,YES
1998,1,7,3,1813,1800,1929,1930,WN,844,N330,136,150,128,-1,13,AUS,PHX,872,3,5,0,,0,,,,,,NO,YES
1995,1,11,3,2007,2000,2108,2057,US,1907,N613AU,61,57,40,11,7,PIT,PHL,267,5,16,0,,0,,,,,,YES,YES
1999,1,13,3,630,630,740,735,WN,572,N324,70,65,57,5,0,ABQ,PHX,328,5,8,0,,0,,,,,,YES,NO
2004,1,21,3,1645,1536,1647,1554,UA,507,N936UA,62,78,47,53,69,DTW,ORD,235,4,11,0,,0,0,0,53,0,0,YES,YES
1996,1,25,4,1120,1100,1329,1315,WN,1488,N102,69,75,57,14,20,BUR,PHX,369,2,10,0,,0,,,,,,YES,YES
2001,1,6,6,2144,2105,2220,2142,US,433,N407äâ,96,97,75,38,39,PIT,MKE,431,4,17,0,,0,,,,,,YES,YES
1991,1,25,5,1942,1945,2103,2108,US,137,,81,83,,-5,-3,PWM,PHL,365,,,0,,0,,,,,,NO,NO
1988,1,29,5,1855,1817,1957,1929,PS,1420,,62,72,,28,38,SCK,LAX,315,,,0,,0,,,,,,YES,YES
1998,1,4,7,1825,1825,2014,2013,HP,2249,N138AW,109,108,93,1,0,DEN,PHX,602,6,10,0,,0,,,,,,YES,NO
1988,1,21,4,1432,1433,1535,1529,PS,1478,,63,56,,6,-1,SAN,LAS,258,,,0,,0,,,,,,YES,NO
1991,1,17,4,1502,1450,1605,1538,US,122,,63,48,,27,12,CHS,CLT,168,,,0,,0,,,,,,YES,YES
1989,1,29,7,1738,1740,1818,1820,UA,185,,40,40,,-2,-2,HNL,LIH,102,,,0,,0,,,,,,NO,NO
2008,1,3,4,1108,1045,1255,1240,WN,3943,N310SW,167,175,154,15,23,MCI,PHX,1044,5,8,0,,0,11,0,0,0,4,YES,YES
1993,1,7,4,1217,1215,1324,1325,US,105,,67,70,,-1,2,ROC,PHL,257,,,0,,0,,,,,,NO,YES
1992,1,29,3,1457,1500,2021,2015,US,80,,204,195,,6,-3,PHX,IND,1489,,,0,,0,,,,,,YES,NO
1999,1,15,5,858,855,1646,1644,US,104,N705UW,288,289,259,2,3,SEA,PHL,2378,5,24,0,,0,,,,,,YES,YES
2007,1,2,2,1606,1605,1706,1710,WN,1800,N384SW,60,65,50,-4,1,LAX,SJC,308,2,8,0,,0,0,0,0,0,0,NO,YES
2002,1,20,7,1334,1335,1445,1444,US,786,N394äâ,71,69,44,1,-1,PHL,ALB,212,4,23,0,,0,,,,,,YES,NO
2007,1,2,2,1632,1440,1803,1640,WN,916,N325,211,240,200,83,112,IND,PHX,1489,4,7,0,,0,4,0,0,0,79,YES,YES
2006,1,11,3,604,600,723,715,US,89,N738UW,79,75,59,8,4,DCA,CLT,331,5,15,0,,0,0,0,0,0,0,YES,YES
2007,1,2,2,1735,1735,1841,1850,WN,500,N514,66,75,53,-9,0,ABQ,PHX,328,5,8,0,,0,0,0,0,0,0,NO,NO
1995,1,14,6,1102,1100,1202,1207,US,1195,N238US,60,67,47,-5,2,PIT,PHL,267,5,8,0,,0,,,,,,NO,YES
2000,1,31,1,824,825,1105,1102,US,175,N703UW,281,277,251,3,-1,CLT,PHX,1774,6,24,0,,0,,,,,,YES,NO
1987,10,19,1,629,630,722,723,PS,1546,,53,53,,-1,-1,SJC,BUR,296,,,0,,0,,,,,,NO,NO
1995,1,6,5,5,2310,841,720,US,607,N351US,336,310,314,81,55,SFO,PHL,2521,6,16,0,,0,,,,,,YES,YES
1998,1,7,3,920,828,1150,1055,HP,2606,N326AW,270,267,240,55,52,CLE,PHX,1737,10,20,0,,0,,,,,,YES,YES
2002,1,7,1,1811,1750,2059,2037,US,803,N613Aä,168,167,144,22,21,PHL,FLL,992,4,20,0,,0,,,,,,YES,YES
2008,1,3,4,1938,1920,2256,2230,WN,527,N727SW,138,130,107,26,18,OAK,ABQ,889,5,26,0,,0,0,0,8,0,18,YES,YES
2004,1,1,4,1016,1020,1204,1219,UA,500,N395UA,48,59,32,-15,-4,ORD,IND,177,7,9,0,,0,0,0,0,0,0,NO,NO
2004,1,8,4,1154,1200,1334,1315,UA,487,N316UA,160,135,130,19,-6,PHL,ORD,678,13,17,0,,0,0,0,19,0,0,YES,NO
1994,1,25,2,1938,1925,2043,2027,US,240,,65,62,,16,13,CVG,PIT,256,,,0,,0,,,,,,YES,YES
1988,1,21,4,621,620,723,723,PS,1406,,62,63,,0,1,SFO,BUR,326,,,0,,0,,,,,,NO,YES
1994,1,26,3,907,825,951,927,US,262,,44,62,,24,42,PIT,BWI,210,,,0,,0,,,,,,YES,YES
1994,1,7,5,,1600,,1723,US,254,,,83,,,,BOS,EWR,200,,,1,,0,,,,,,YES,YES
1992,1,25,6,926,925,1618,1614,US,58,,232,229,,4,1,LAX,IND,1814,,,0,,0,,,,,,YES,YES
2003,1,17,5,2049,2050,2349,2355,UA,1052,N854UA,120,125,100,-6,-1,ORD,BDL,783,6,14,0,,0,,,,,,NO,NO
1987,10,14,3,1944,1945,2100,2101,PS,1484,,76,76,,-1,-1,SFO,SAN,447,,,0,,0,,,,,,NO,NO
1991,1,11,5,,1325,,1355,US,130,,,90,,,,PIT,MDW,402,,,1,,0,,,,,,YES,YES
1990,1,12,5,1823,1805,1944,1939,US,29,,261,274,,5,18,IND,LAX,1814,,,0,,0,,,,,,YES,YES
1993,1,7,4,721,720,955,1001,US,102,,154,161,,-6,1,MIA,PIT,1013,,,0,,0,,,,,,NO,YES
2004,1,22,4,1803,1805,2010,2016,UA,482,N393UA,67,71,46,-6,-2,ORD,CVG,264,4,17,0,,0,0,0,0,0,0,NO,NO
2005,1,5,3,1211,1216,1504,1502,UA,548,N917UA,113,106,85,2,-5,SFO,SLC,599,6,22,0,,0,0,0,0,0,0,YES,NO
2006,1,11,3,642,640,816,811,US,284,N122UW,94,91,61,5,2,CLT,PHL,448,15,18,0,,0,0,0,0,0,0,YES,YES
1987,10,8,4,1941,1845,2102,2005,PS,1480,,81,80,,57,56,SFO,SAN,447,,,0,,0,,,,,,YES,YES
1996,1,2,2,1415,1415,1549,1600,HP,605,N179AW,94,105,80,-11,0,DEN,PHX,602,3,11,0,,0,,,,,,NO,NO
1994,1,8,6,630,630,721,730,US,246,,51,60,,-9,0,GSO,DCA,248,,,0,,0,,,,,,NO,NO
1998,1,7,3,,0,,0,AA,1001,UNKNOW,,,,,,DFW,PHX,868,0,0,1,,0,,,,,,YES,YES
2003,1,13,1,1828,1830,2115,2127,UA,1082,N360UA,107,117,82,-12,-2,DEN,DFW,641,6,19,0,,0,,,,,,NO,NO
1987,10,27,2,2022,2016,2147,2132,PS,1486,,85,76,,15,6,OAK,SAN,446,,,0,,0,,,,,,YES,YES
2001,1,11,4,1515,1520,1653,1659,US,437,N823äâ,98,99,71,-6,-5,PHL,CLT,448,10,17,0,,0,,,,,,NO,NO
2000,1,27,4,1942,1945,2140,2143,HP,2530,N316AW,118,118,87,-3,-3,DEN,PHX,602,15,16,0,,0,,,,,,NO,NO
2008,1,3,4,1533,1530,1631,1635,WN,1843,N484WN,58,65,46,-4,3,LAX,LAS,236,3,9,0,,0,,,,,,NO,YES
2002,1,27,7,1853,1805,2121,2109,US,775,N507Aä,208,244,186,12,48,PHL,IAH,1324,3,19,0,,0,,,,,,YES,YES
2002,1,21,1,744,740,847,829,US,793,N340äâ,63,49,46,18,4,RDU,CLT,130,5,12,0,,0,,,,,,YES,YES
1989,1,10,2,2104,2100,2218,2214,UA,188,,74,74,,4,4,SFO,LAX,337,,,0,,0,,,,,,YES,YES
1999,1,24,7,1017,1015,1759,1824,US,64,N615AU,282,309,263,-25,2,SFO,PHL,2521,11,8,0,,0,,,,,,NO,YES
1988,1,5,2,1756,1728,1833,1813,PI,948,,37,45,,20,28,CLT,LYH,175,,,0,,0,,,,,,YES,YES
1990,1,17,3,938,935,1125,1109,US,53,,287,274,,16,3,IND,LAX,1814,,,0,,0,,,,,,YES,YES
1997,1,28,2,1329,1330,1507,1512,UA,1403,N7284U,98,102,87,-5,-1,DEN,PHX,602,3,8,0,,0,,,,,,NO,NO
1998,1,9,5,708,710,927,931,HP,2404,N172AW,79,81,63,-4,-2,BUR,PHX,369,6,10,0,,0,,,,,,NO,NO
1998,1,4,7,1310,1310,1430,1435,WN,639,N315,140,145,128,-5,0,AUS,PHX,872,3,9,0,,0,,,,,,NO,NO
1995,1,17,2,801,800,917,913,US,1058,N407US,76,73,61,4,1,RDU,PHL,336,3,12,0,,0,,,,,,YES,YES
1997,1,11,6,1745,1745,1956,2000,WN,1014,N380,71,75,60,-4,0,BUR,PHX,369,5,6,0,,0,,,,,,NO,NO
1991,1,3,4,1216,1215,1353,1342,US,131,,97,87,,11,1,ISP,PIT,375,,,0,,0,,,,,,YES,YES
1987,10,14,3,635,635,726,722,PS,1519,,111,107,,4,0,ABQ,LAX,677,,,0,,0,,,,,,YES,NO
1990,1,23,2,1240,1235,1339,1341,US,37,,59,66,,-2,5,PHL,PIT,267,,,0,,0,,,,,,NO,YES
1993,1,14,4,845,845,1151,1147,US,73,,366,362,,4,0,BWI,SFO,2457,,,0,,0,,,,,,YES,NO
2003,1,16,4,901,905,1246,1259,UA,1088,N514UA,165,174,147,-13,-4,ORD,MIA,1197,3,15,0,,0,,,,,,NO,NO
2008,1,3,4,2035,2030,2149,2140,WN,1341,N490WN,74,70,52,9,5,SAN,LAS,258,5,17,0,,0,,,,,,YES,YES
2007,1,2,2,1232,1225,1446,1500,WN,1965,N363,194,215,184,-14,7,BWI,HOU,1246,2,8,0,,0,0,0,0,0,0,NO,YES
1996,1,9,2,946,925,1147,1140,WN,420,N375,61,75,54,7,21,BUR,PHX,369,2,5,0,,0,,,,,,YES,YES
2000,1,1,6,842,846,1057,1101,HP,609,N158AW,255,255,244,-4,-4,ATL,PHX,1587,3,8,0,,0,,,,,,NO,NO
1987,10,15,4,1450,1450,1604,1603,PS,1481,,74,73,,1,0,SNA,OAK,371,,,0,,0,,,,,,YES,NO
1988,1,8,5,811,810,915,913,PS,1412,,64,63,,2,1,SFO,BUR,326,,,0,,0,,,,,,YES,YES
1989,1,8,7,1530,1530,1707,1651,UA,211,,97,81,,16,0,ORD,OMA,416,,,0,,0,,,,,,YES,NO
1988,1,18,1,1414,1414,1515,1510,PS,1478,,61,56,,5,0,SAN,LAS,258,,,0,,0,,,,,,YES,NO
2008,1,3,4,1404,1305,1518,1435,WN,3691,N257WN,74,90,61,43,59,MHT,BWI,377,3,10,0,,0,4,0,0,0,39,YES,YES
1996,1,25,4,1813,1610,2106,1848,US,177,N415US,293,278,280,138,123,CLT,PHX,1774,3,10,0,,0,,,,,,YES,YES
1988,1,10,7,1934,1910,2209,2138,PS,1408,,155,148,,31,24,SEA,LAX,954,,,0,,0,,,,,,YES,YES
2001,1,9,2,1731,1716,1932,1903,US,407,N339äâ,121,107,91,29,15,CMH,LGA,478,11,19,0,,0,,,,,,YES,YES
2005,1,17,1,2253,2300,509,442,UA,552,N818UA,256,222,232,27,-7,SAN,ORD,1723,6,18,0,,0,0,0,27,0,0,YES,NO
1995,1,7,6,1518,1450,2258,2257,UA,94,N502UA,280,307,267,1,28,SFO,PHL,2521,3,10,0,,0,,,,,,YES,YES
1991,1,17,4,1701,1700,1756,1802,US,149,,55,62,,-6,1,DCA,PIT,205,,,0,,0,,,,,,NO,YES
2008,1,3,4,1652,1635,1938,1930,WN,753,N248WN,106,115,85,8,17,OAK,PHX,646,5,16,0,,0,,,,,,YES,YES
2006,1,11,3,1249,1248,1502,1505,US,46,N904AW,73,77,53,-3,1,SNA,PHX,338,10,10,0,,0,0,0,0,0,0,NO,YES
1997,1,24,5,945,945,1348,1323,HP,2082,N640AW,363,338,332,25,0,BOS,PHX,2300,3,28,0,,0,,,,,,YES,NO
1988,1,24,7,950,950,1053,1050,PI,970,,63,60,,3,0,LGA,SYR,198,,,0,,0,,,,,,YES,NO
2005,1,21,5,654,700,802,806,UA,603,N461UA,128,126,108,-4,-6,DCA,ORD,612,6,14,0,,0,0,0,0,0,0,NO,NO
1999,1,15,5,945,945,1816,1730,US,86,N610AU,331,285,287,46,0,SAN,PHL,2369,33,11,0,,0,,,,,,YES,NO
1994,1,3,1,1836,1830,2236,2137,US,234,,240,187,,59,6,BOS,MCO,1121,,,0,,0,,,,,,YES,YES
2003,1,25,6,700,700,952,953,UA,1074,N488UA,112,113,91,-1,0,ORD,PHL,678,5,16,0,,0,,,,,,NO,NO
2007,1,2,2,1035,1035,1832,1820,WN,2789,N748SW,297,285,280,12,0,LAS,BDL,2298,3,14,0,,0,0,0,0,0,0,YES,NO
2007,1,2,2,1840,1820,2036,2050,WN,586,N436,236,270,217,-14,20,BNA,SAN,1751,2,17,0,,0,0,0,0,0,0,NO,YES
1987,10,11,7,1312,1310,1423,1424,PS,1479,,71,74,,-1,2,SAN,OAK,446,,,0,,0,,,,,,NO,YES
1988,1,24,7,1152,1155,1247,1252,PS,1467,,55,57,,-5,-3,LAS,SAN,258,,,0,,0,,,,,,NO,NO
1987,10,8,4,1855,1855,2012,1957,PS,1514,,77,62,,15,0,SJC,LAX,308,,,0,,0,,,,,,YES,NO
1998,1,11,7,2228,0,2340,0,AA,1403,N413AA,132,163,119,91,122,DFW,PHX,868,4,9,0,,0,,,,,,YES,YES
2008,1,3,4,1004,935,1142,1135,WN,2639,N777QC,98,120,86,7,29,OAK,GEG,723,4,8,0,,0,,,,,,YES,YES
1993,1,17,7,2050,2050,2200,2207,US,68,,70,77,,-7,0,PIT,GRR,319,,,0,,0,,,,,,NO,NO
2001,1,26,5,1244,1205,1409,1340,US,377,N803äâ,85,95,69,29,39,CLT,TPA,508,1,15,0,,0,,,,,,YES,YES
2003,1,30,4,1113,1115,1218,1228,UA,1028,N344UA,65,73,51,-10,-2,STL,ORD,258,3,11,0,,0,,,,,,NO,NO
1987,10,7,3,659,700,825,813,PS,1504,,86,73,,12,-1,SFO,LAX,337,,,0,,0,,,,,,YES,NO
2001,1,6,6,1043,1045,1128,1124,US,428,N341äâ,45,39,23,4,-2,CLT,CAE,88,4,18,0,,0,,,,,,YES,NO
1991,1,19,6,1317,1320,1441,1425,US,114,,84,65,,16,-3,PIT,SWF,328,,,0,,0,,,,,,YES,NO
2000,1,16,7,700,651,917,908,HP,2433,N326AW,77,77,65,9,9,BUR,PHX,369,5,7,0,,0,,,,,,YES,YES
2001,1,5,5,1432,1430,1602,1613,US,395,N704äæ,90,103,73,-11,2,MHT,PIT,485,5,12,0,,0,,,,,,NO,YES
2002,1,24,4,1711,1715,1754,1754,US,797,N423äâ,103,99,85,0,-4,CLT,PNS,488,5,13,0,,0,,,,,,NO,NO
1990,1,25,4,1118,1120,1207,1215,US,57,,49,55,,-8,-2,LAS,BUR,223,,,0,,0,,,,,,NO,NO
1988,1,10,7,800,800,905,902,PS,1404,,65,62,,3,0,SJC,LAX,308,,,0,,0,,,,,,YES,NO
2002,1,19,6,1128,1130,1246,1307,US,744,N338äâ,78,97,58,-21,-2,PIT,BOS,496,5,15,0,,0,,,,,,NO,NO
1992,1,30,4,2205,2145,2324,2308,US,86,,79,83,,16,20,PIT,PVD,467,,,0,,0,,,,,,YES,YES
1993,1,22,5,802,800,1124,1116,US,80,,142,136,,8,2,MSY,DCA,969,,,0,,0,,,,,,YES,YES
2003,1,11,6,1324,1330,1548,1602,UA,1063,N854UA,264,272,249,-14,-6,BOS,DEN,1754,6,9,0,,0,,,,,,NO,NO
1992,1,10,5,1405,1405,1621,1621,US,79,,136,136,,0,0,PIT,MCO,834,,,0,,0,,,,,,NO,NO
2003,1,11,6,700,700,945,953,UA,1074,N468UA,105,113,78,-8,0,ORD,PHL,678,4,23,0,,0,,,,,,NO,NO
2007,1,2,2,907,905,1138,1210,WN,2049,N219,211,245,195,-32,2,BNA,PHX,1448,7,9,0,,0,0,0,0,0,0,NO,YES
2003,1,12,7,1123,1125,1314,1318,UA,1087,N595UA,171,173,149,-4,-2,DEN,SEA,1024,7,15,0,,0,,,,,,NO,NO
2006,1,11,3,1502,1500,1643,1639,US,1178,N426US,101,99,83,4,2,MCO,CLT,468,6,12,0,,0,0,0,0,0,0,YES,YES
1987,10,23,5,1437,1430,1548,1533,PS,1510,,71,63,,15,7,SFO,BUR,326,,,0,,0,,,,,,YES,YES
1995,1,3,2,1720,1716,2035,2025,TW,108,N904TW,135,129,93,10,4,STL,PHL,813,5,37,0,,0,,,,,,YES,YES
2001,1,7,7,2211,2215,2259,2315,US,416,N523Aä,48,60,30,-16,-4,PIT,IAD,183,6,12,0,,0,,,,,,NO,NO
1998,1,7,3,824,810,1057,1110,WN,440,N332,213,240,201,-13,14,BNA,PHX,1448,5,7,0,,0,,,,,,NO,YES
1999,1,23,6,1130,1130,1238,1240,WN,577,N740,68,70,56,-2,0,ABQ,PHX,328,5,7,0,,0,,,,,,NO,NO
2000,1,13,4,1036,1036,1346,1336,HP,2807,N907AW,310,300,296,10,0,BWI,PHX,1999,5,9,0,,0,,,,,,YES,NO
1988,1,6,3,926,925,1009,1018,PS,1451,,43,53,,-9,1,SFO,RNO,192,,,0,,0,,,,,,NO,YES
2002,1,16,3,1743,1750,1907,1914,US,770,N349äâ,84,84,64,-7,-7,IND,CLT,428,11,9,0,,0,,,,,,NO,NO
1995,1,29,7,804,804,1120,1113,TW,430,N976Z,136,129,115,7,0,STL,PHL,813,5,16,0,,0,,,,,,YES,NO
2006,1,11,3,1215,1220,1435,1501,US,44,N433US,140,161,125,-26,-5,MIA,PIT,1013,4,11,0,,0,0,0,0,0,0,NO,NO
2007,1,2,2,1910,1900,2023,2035,WN,1702,N228,193,215,179,-12,10,HOU,LAX,1390,8,6,0,,0,0,0,0,0,0,NO,YES
1988,1,12,2,1722,1722,1826,1825,PS,1450,,64,63,,1,0,OAK,BUR,325,,,0,,0,,,,,,YES,NO
1997,1,30,4,715,715,830,835,WN,76,N611,135,140,127,-5,0,AUS,PHX,872,3,5,0,,0,,,,,,NO,NO
2006,1,12,4,1220,835,1442,1106,US,381,N430US,142,151,123,216,225,DCA,PBI,857,3,16,0,,0,5,0,0,0,211,YES,YES
2004,1,6,2,,2015,,2159,UA,465,0,,164,,,,DEN,PDX,992,0,0,1,C,0,0,0,0,0,0,YES,YES
2005,1,15,6,730,733,1040,1045,UA,562,N421UA,130,132,114,-5,-3,BUR,DEN,850,5,11,0,,0,0,0,0,0,0,NO,NO
1995,1,13,5,1743,1745,2028,2030,AA,1512,N068AA,225,225,204,-2,-2,SJU,PHL,1576,7,14,0,,0,,,,,,NO,NO
1990,1,12,5,710,705,903,904,US,57,,113,119,,-1,5,PHL,IND,587,,,0,,0,,,,,,NO,YES
2007,1,2,2,650,645,1500,1455,WN,1280,N477,310,310,301,5,5,LAX,PHL,2401,4,5,0,,0,0,0,0,0,0,YES,YES
1993,1,25,1,1117,1115,1202,1212,US,102,,45,57,,-10,2,PIT,ABE,253,,,0,,0,,,,,,NO,YES
1988,1,30,6,720,720,826,817,PI,961,,66,57,,9,0,BGM,BWI,212,,,0,,0,,,,,,YES,NO
2008,1,3,4,1402,1340,1501,1440,WN,35,N520SW,59,60,50,21,22,LBB,DAL,293,2,7,0,,0,3,0,0,0,18,YES,YES
1988,1,29,5,731,730,806,759,PS,1435,,95,89,,7,1,TUS,LAX,451,,,0,,0,,,,,,YES,YES
2004,1,10,6,1327,1330,1542,1546,UA,474,N901UA,75,76,51,-4,-3,ORD,DTW,235,7,17,0,,0,0,0,0,0,0,NO,NO
2008,1,3,4,1942,1840,1949,1845,WN,3839,N421LV,67,65,57,64,62,PHX,SAN,304,2,8,0,,0,0,0,2,0,62,YES,YES
1995,1,17,2,1112,1111,1227,1224,US,2451,N927VJ,75,73,64,3,1,RDU,PHL,336,5,6,0,,0,,,,,,YES,YES
2000,1,22,6,747,730,1110,1033,HP,241,N907AW,323,303,305,37,17,BWI,PHX,1999,5,13,0,,0,,,,,,YES,YES
2008,1,3,4,1859,1725,2011,1835,WN,1072,N752SW,72,70,57,96,94,RNO,LAS,345,4,11,0,,0,5,0,2,0,89,YES,YES
1996,1,22,1,1740,1740,1948,1955,WN,1704,N614,68,75,60,-7,0,BUR,PHX,369,3,5,0,,0,,,,,,NO,NO
2004,1,28,3,626,635,750,752,UA,497,N806UA,204,197,182,-2,-9,ATL,DEN,1199,9,13,0,,0,0,0,0,0,0,NO,NO
2008,1,3,4,1346,1335,1554,1540,WN,2801,N713SW,128,125,111,14,11,MCO,BWI,787,4,13,0,,0,,,,,,YES,YES
1999,1,4,1,854,748,1153,1100,TW,430,N925L,119,132,98,53,66,STL,PHL,813,6,15,0,,0,,,,,,YES,YES
2006,1,11,3,952,1000,1116,1106,US,2123,N757UW,84,66,48,10,-8,BOS,LGA,185,6,30,0,,0,0,0,0,0,0,YES,NO
1993,1,16,6,1214,1200,1943,1939,US,94,,269,279,,4,14,LAX,PIT,2136,,,0,,0,,,,,,YES,YES
2003,1,8,3,1330,1330,1601,1559,UA,1063,N553UA,271,269,246,2,0,BOS,DEN,1754,8,17,0,,0,,,,,,YES,NO
2002,1,6,7,1913,1745,2133,2016,US,741,N618Aä,320,331,282,77,88,PIT,SFO,2254,10,28,0,,0,,,,,,YES,YES
1997,1,17,5,1232,1210,1405,1352,HP,1241,N141AW,93,102,80,13,22,COS,PHX,551,5,8,0,,0,,,,,,YES,YES
1995,1,11,3,1216,1210,1444,1436,US,2199,N286AU,148,146,134,8,6,SRQ,PHL,956,5,9,0,,0,,,,,,YES,YES
1999,1,30,6,1315,1315,1639,1630,TW,98,EI-BWD,144,135,114,9,0,STL,PHL,813,5,25,0,,0,,,,,,YES,NO
2002,1,16,3,1844,1840,2001,2000,US,743,N585äâ,77,80,61,1,4,RDU,PIT,328,8,8,0,,0,,,,,,YES,YES
2001,1,26,5,1730,1736,1840,1851,US,392,N517Aä,70,75,52,-11,-6,ROC,BOS,343,10,8,0,,0,,,,,,NO,NO
1990,1,28,7,723,720,835,852,US,55,,72,92,,-17,3,LGA,PIT,335,,,0,,0,,,,,,NO,YES
2002,1,2,3,1816,1750,2125,2037,US,803,N625Aä,189,167,155,48,26,PHL,FLL,992,4,30,0,,0,,,,,,YES,YES
1998,1,12,1,812,815,1043,1057,US,175,N532AU,271,282,258,-14,-3,CLT,PHX,1774,3,10,0,,0,,,,,,NO,NO
2008,1,3,4,638,630,859,855,WN,806,N711HK,81,85,72,4,8,MSY,TPA,487,4,5,0,,0,,,,,,YES,YES
2003,1,31,5,701,700,819,759,UA,1075,N411UA,138,119,115,20,1,PHX,SFO,651,7,16,0,,0,,,,,,YES,YES
1999,1,26,2,1453,1441,1615,1555,HP,2476,N312AW,82,74,67,20,12,ABQ,PHX,328,6,9,0,,0,,,,,,YES,YES
1991,1,13,7,705,705,754,759,US,144,,49,54,,-5,0,FLL,TPA,197,,,0,,0,,,,,,NO,NO
2005,1,23,7,1217,1220,1445,1450,UA,598,N434UA,88,90,72,-5,-3,DEN,MCI,533,3,13,0,,0,0,0,0,0,0,NO,NO
1993,1,1,5,1259,1300,1356,1352,US,89,,117,112,,4,-1,PIT,STL,553,,,0,,0,,,,,,YES,NO
2001,1,4,4,1755,1605,1929,1727,US,398,N438äâ,94,82,58,122,110,PHL,PWM,365,3,33,0,,0,,,,,,YES,YES
2008,1,3,4,1124,1110,1350,1335,WN,2366,N662SW,146,145,130,15,14,MCO,CLE,895,5,11,0,,0,11,0,1,0,3,YES,YES
1990,1,29,1,1427,1420,1550,1545,US,39,,83,85,,5,7,PSP,SFO,421,,,0,,0,,,,,,YES,YES
2007,1,2,2,1154,1150,1414,1410,WN,2452,N718SW,80,80,65,4,4,LAX,TUS,451,4,11,0,,0,0,0,0,0,0,YES,YES
1987,10,20,2,2030,2030,2127,2123,PS,1496,,57,53,,4,0,SNA,LAS,226,,,0,,0,,,,,,YES,NO
2002,1,14,1,1253,1300,1354,1359,US,752,N508Aä,61,59,44,-5,-7,SAV,CLT,213,6,11,0,,0,,,,,,NO,NO
1988,1,17,7,910,907,951,957,PI,961,,41,50,,-6,3,BWI,RIC,121,,,0,,0,,,,,,NO,YES
2007,1,2,2,1642,1545,5,2310,WN,2971,N711HK,263,265,246,55,57,LAS,IAD,2066,5,12,0,,0,55,0,0,0,0,YES,YES
2008,1,3,4,640,640,1042,1050,WN,638,N259WN,182,190,168,-8,0,PHX,BNA,1448,5,9,0,,0,,,,,,NO,NO
2006,1,11,3,1915,1915,2000,2003,US,1064,N588US,45,48,32,-3,0,CLT,RDU,130,6,7,0,,0,0,0,0,0,0,NO,NO
1990,1,2,2,1329,1305,1615,1540,US,60,,166,155,,35,24,MIA,PIT,1013,,,0,,0,,,,,,YES,YES
1994,1,22,6,,1830,,1912,US,275,,,42,,,,ERI,PIT,109,,,1,,0,,,,,,YES,YES
1998,1,11,7,1630,1420,1741,1540,WN,743,N350,131,140,120,121,130,AUS,PHX,872,4,7,0,,0,,,,,,YES,YES
1987,10,15,4,1311,1250,1402,1340,PS,1509,,51,50,,22,21,LAS,SNA,226,,,0,,0,,,,,,YES,YES
1988,1,11,1,2109,2110,2223,2226,PS,1426,,74,76,,-3,-1,OAK,SAN,446,,,0,,0,,,,,,NO,NO
1998,1,1,4,1435,1435,1615,1623,UA,2763,N374UA,100,108,84,-8,0,DEN,PHX,602,3,13,0,,0,,,,,,NO,NO
2008,1,3,4,2117,2010,11,2250,WN,1076,N411WN,294,280,265,81,67,MDW,OAK,1844,5,24,0,,0,41,0,14,0,26,YES,YES
